Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
be249d5b-327e-4c30-8fb2-3a1c587fe5ad,8/12/46,,999-63-7990,S99940218,X24119854X,Mr.,Kermit56,Rutherford999,,,M,white,nonhispanic,M,Stow  Massachusetts  US,489 Nienow Rue,Fall River,Massachusetts,Bristol County,02790,41.653135767742114,-71.00436806,1537567.36,9632.16
846b0d5b-e5f5-4fd6-8ae4-7aa8e13a17c3,8/9/64,,999-87-7767,S99982703,X15693260X,Mr.,Micheal721,Lang846,,,S,white,nonhispanic,M,Arlington  Massachusetts  US,1065 Wisozk Route Unit 21,Boston,Massachusetts,Suffolk County,02115,42.269926482993284,-71.06440859,174647.31,15541.82
55301b9d-4de5-4ab7-a727-579258ce4e71,6/7/04,,999-67-4045,,,,Gidget756,Rempel203,,,,white,nonhispanic,F,Leominster  Massachusetts  US,978 Turcotte Overpass,Gill,Massachusetts,Franklin County,,42.63299146919133,-72.52512352,327783.13,2803.96
9fe859fa-d775-494d-ae34-fa648e5d186d,4/5/40,,999-39-9987,S99959606,X27169161X,Ms.,Erika442,Becker968,,,S,white,nonhispanic,F,Westport  Massachusetts  US,284 Christiansen Run,Middleborough,Massachusetts,Plymouth County,,41.89133678911103,-70.85466838,1477931.49,22954.53
d721b0eb-f819-472e-997a-b057ca7fab01,5/29/96,,999-71-6658,S99933736,X20946786X,Ms.,Deidra675,Gleason633,,,,white,nonhispanic,F,Beverly  Massachusetts  US,949 Harvey Row Suite 34,Weymouth,Massachusetts,Norfolk County,02191,42.19881332914573,-70.9893936,7334.37,0
df91aedf-3e17-44c3-b273-62e35f518475,10/24/08,,999-97-9250,,,,Sean831,Casper496,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,173 Leuschke Club Unit 65,Waltham,Massachusetts,Middlesex County,02453,42.42892034,-71.22885478,37235.590000000004,7762.08
01e1f394-7219-4189-bceb-3cbd90cff90b,7/14/67,,999-21-9208,S99958394,X3420210X,Mrs.,Ardis509,Littel644,,Baumbach677,M,white,nonhispanic,F,Groton  Massachusetts  US,591 Grant Trace,Lynn,Massachusetts,Essex County,,42.508730700098056,-70.91940684,1050516.28,17017.449999999997
f6df6e77-35dc-457b-b998-31b780ada07f,6/9/84,,999-56-1666,S99921446,X48185276X,Mr.,Alejandro916,D'Amore443,,,M,asian,nonhispanic,M,Arlington  Massachusetts  US,272 O'Connell Stravenue,Blackstone,Massachusetts,Worcester County,,42.066384941120646,-71.48830511,915068.06,4851.28
d1639077-59f3-401f-a058-2ad70502f93f,10/21/12,,999-91-6450,,,,Gerald181,Gorczany269,,,,white,nonhispanic,M,Maynard  Massachusetts  US,304 Considine View,Franklin,Massachusetts,Norfolk County,02038,42.045141071943235,-71.42171934,184467.6,2387.3599999999997
0c5aa52a-3b1d-4289-af16-29f7a2d07fec,6/24/84,,999-82-1441,S99919484,X25592388X,Mrs.,Elvira561,Navarro863,,Cabrera242,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,451 Buckridge Harbor,Attleboro,Massachusetts,Bristol County,,41.845865844690664,-71.33178715,793569.9,8882.399999999998
2a88cb57-86fa-4259-93bf-3956e91b07f4,12/23/17,,999-28-4976,,,,Mateo562,Palacios784,,,,white,hispanic,M,Santiago  Santiago Province  CL,841 McGlynn Knoll Suite 67,Taunton,Massachusetts,Bristol County,02780,41.95997846731197,-71.0141637,51490.4,1457.3999999999996
e061409e-4b85-4ec1-b1f7-02677d51f763,9/11/97,,999-32-2366,S99995098,X50396137X,Ms.,Tabetha269,O'Hara248,,,,white,nonhispanic,F,Auburn  Massachusetts  US,1080 Sawayn Gateway Suite 9,Framingham,Massachusetts,Middlesex County,01701,42.322481901594394,-71.40032561,548793.2,9322.69
d3f08bb8-e79f-4529-a37a-8aebdfbffe6a,3/22/20,,999-65-9391,,,,Manuela585,Lozada73,,,,white,hispanic,F,La Paz  Baja California  MX,570 Gislason Row Suite 32,Boston,Massachusetts,Suffolk County,02136,42.400135397491916,-71.04007453,5400,258.32
6ec4e56c-9a9d-49c8-8fbe-cfef93c14b6b,5/4/97,,999-83-7958,S99976576,X30881281X,Mr.,Casey401,Hahn503,,,,white,nonhispanic,M,Abington  Massachusetts  US,510 Veum Gate,Eastham,Massachusetts,Barnstable County,,41.82538295383041,-69.96339305,6323.12,0
